0	1	2	3	4
2.018293	11.132132	-0.6394839	8.356383	8.756847
2.772526	12.023177	-0.585125	7.3087416	10.0401945
1.785374	11.019217	-0.35066766	8.639496	9.633005
2.1653366	11.160671	0.12801848	8.622161	11.47456
1.7510077	9.46679	0.07733152	10.172831	12.853353
-0.30016378	9.250353	0.20252052	7.0447345	13.889513
2.1975539	11.224687	0.13106547	8.629796	11.385031
2.24672	9.994384	-0.27979773	9.8763485	12.624002
2.0213244	10.9660225	-0.42605358	7.812763	10.272706
-0.123797685	9.3336315	0.015686393	7.5280566	10.332427
2.0198677	11.135346	0.2526696	8.5734215	11.613131
1.9949694	11.179259	-0.5979422	8.089792	8.913938
2.0021276	11.16004	0.2753267	8.568157	11.624725
3.1450713	12.452908	0.14267464	7.9560266	11.333644
1.8457867	11.025545	-0.4243537	8.6854515	9.522956
2.392494	10.469923	-0.802281	10.213274	13.151365
2.094394	10.205199	-0.6262801	10.300399	13.106845
1.96721	11.448185	-0.5236381	7.8934817	9.384899
2.7678561	12.019282	-0.5835352	7.3142815	10.03949
2.9922237	12.145477	-0.6977962	7.4225473	10.136064
2.046905	10.945413	0.15544786	8.503896	11.714194
0.11326814	9.981651	0.8172083	8.206482	9.71317
1.689746	11.098352	0.34101453	8.738039	11.5104685
2.2338228	11.2698555	0.14464894	8.603853	11.420308
2.2537608	11.315583	-0.6537941	7.73588	9.490332
2.1522222	10.933969	0.050438873	8.780836	11.645016
2.1709106	11.156099	0.12116878	8.606386	11.510394
0.6777598	10.256466	0.16394289	10.472753	12.965317
1.9649668	11.052846	0.26090586	8.548076	11.669075
1.9189472	10.84756	-0.47938547	8.365046	8.263788
2.105669	11.391365	-0.79451734	8.197418	9.118111
3.8174691	10.159639	-0.91787946	11.712108	14.438903
-1.4595282	6.9425435	2.5481122	9.4513235	5.6725254
3.1760476	12.483712	0.1703494	7.9231863	11.359407
-0.2875952	9.261021	0.21352454	7.0574317	13.899139
1.219549	10.273929	-0.09223247	8.642019	12.8356285
0.94564116	10.094143	-0.09504574	10.5209055	13.168892
2.1097794	11.154357	0.13942707	8.647092	11.39744
2.0996506	11.388559	-0.7824467	8.191621	9.110469
3.146653	12.454998	0.14464387	7.9474673	11.319295
3.815307	10.159405	-0.91732395	11.709812	14.437043
0.9493721	10.096636	-0.095437	10.523045	13.171148
1.2949619	10.216393	-0.1160605	8.729194	13.037666
-0.15302986	9.316126	0.024469022	7.513754	10.328245
2.0974262	10.192753	-0.6380834	10.279891	13.103126
1.9612509	10.933776	-0.028878892	8.327315	11.259069
2.0895393	11.029044	0.10219616	8.483816	11.514094
2.2389038	10.307448	-0.7167237	10.245828	13.191452
2.088598	11.012582	0.10856506	8.547362	11.5883
1.767977	10.122772	-0.40211895	9.443296	12.478851
2.7892435	12.037168	0.13521458	8.3124075	11.411738
1.7850349	10.13426	-0.40269813	9.445209	12.478075
1.8568941	11.2951765	-0.6059784	7.873433	9.118275
0.59843576	9.172124	1.4385056	10.033695	11.654694
1.8857564	10.927809	-0.71476156	8.292806	8.979857
-1.2957599	8.034637	2.0579917	8.5052395	6.2059994
-0.74278146	9.366251	1.1622138	6.8544683	5.806999
-0.086257696	7.238514	1.9228411	8.870399	5.8967943
1.9322907	10.644667	-0.45121673	8.939738	7.7155
-0.7892087	7.328724	1.8718753	8.948883	5.834389
1.6871142	10.697484	-0.55676115	8.6512575	8.7278385
-0.668801	6.7194214	1.6760855	9.184663	6.1809154
-1.0028056	7.6823893	1.9004207	8.613123	6.112846
-0.40331924	10.160523	-0.1050014	6.8865104	6.4100966
-1.1187927	9.39855	-0.35613164	7.0911083	5.378849
-1.0686399	8.314784	1.9769038	12.464305	5.8107486
-1.9795486	8.214629	1.970438	7.4249234	5.228079
-1.0414459	8.802121	1.0988886	7.6218004	9.0429535
-0.7739234	8.443965	-0.42694682	7.702883	9.909082
-0.75628686	9.467597	-0.02900801	7.0779295	9.108648
-0.39123395	10.192718	-0.1550847	6.903049	6.4706845
-1.5095441	7.2910843	2.2237477	9.848241	5.693146
-2.3413749	8.370453	1.1218474	8.50498	8.408701
-0.88253087	7.0413785	1.9299486	9.132124	5.824449
1.797581	10.444174	0.19070114	9.526017	6.8443317
-1.0553765	9.936819	-0.1368598	6.3170075	7.3789773
0.8795721	10.787937	-0.77364004	8.05632	7.6326814
1.8367331	9.612033	-0.22485064	10.143863	12.554843
-0.61501294	8.529441	0.1020008	7.5923295	9.808044
1.2382993	10.992441	-0.4911657	9.221214	7.6785054
-0.8468669	8.64261	0.70029896	8.44536	6.0367365
-1.1407875	9.4462185	0.9661104	5.881927	4.36716
-0.9353366	8.444565	1.9428595	9.933281	8.734165
0.14215375	7.369886	1.6206195	8.888826	5.884065
1.5019825	9.783121	-0.3196411	9.841244	12.301602
1.4380144	10.420641	0.5092627	9.367094	5.9367466
-1.3600613	9.159203	-0.566736	7.9775486	9.650707
-0.576492	10.068071	0.049875334	6.9320726	6.3039412
0.5365806	9.276297	1.2986025	9.831606	11.484894
-0.047848094	9.890454	0.988418	8.093156	8.541665
0.9461646	10.91083	-0.47115523	8.746149	8.483228
-0.04619954	9.458071	0.626973	6.5737023	6.379675
-1.2784804	9.587505	0.9433173	5.411112	3.818308
-1.108252	9.083098	1.5616028	6.33205	5.7429705
1.818757	10.856188	-0.17085841	9.208076	7.1903114
2.1892605	11.5209875	-0.7464559	7.771558	7.5323486
0.5666381	11.152239	1.2816526	10.287598	8.79817
1.910732	9.6786375	-0.1370175	10.105055	12.512717
-0.22290233	10.335881	-0.28517386	6.8695507	6.4835696
-1.4125654	6.9239225	2.4678142	10.182967	5.3562994
1.5214324	9.788415	-0.3265512	9.835923	12.307617
0.60381967	9.243879	1.3329114	9.935277	11.605648
1.3092549	9.889096	0.18368731	9.194957	6.494562
-0.86061436	10.0787	0.31330615	7.130515	8.736957
1.2538447	10.161842	1.0783386	7.350329	6.590697
-1.3891215	7.695587	2.0390894	8.384586	6.4239035
-0.39380914	6.7335973	1.7982877	9.112835	5.3140697
-0.4015235	6.737409	1.8017111	9.119063	5.3219104
-2.1263676	8.97072	0.5689175	8.539709	7.9351215
-1.1125573	9.083848	1.5703623	6.321954	5.7384615
0.7364215	9.726802	-0.56807995	7.7916913	7.8321815
-0.9141259	8.96963	-1.2714841	7.916143	6.6850348
1.7602893	10.910193	-0.4101087	8.880738	8.027826
-0.72429746	9.952003	-0.30988887	7.294113	7.4890704
-1.2007898	8.799265	-0.042340968	7.7782154	6.5107636
-0.9647184	10.195884	0.109518655	7.1584587	8.349705
-0.8647133	10.269009	0.3286209	6.981199	8.884344
-1.1818923	8.821346	-0.06625538	7.7565227	6.5244284
1.9280082	10.429657	0.567221	9.795926	6.4883876
0.064182736	9.786996	1.228371	7.772504	8.512272
0.06939718	9.025296	0.564053	9.096613	6.1397448
0.24158639	9.895662	1.1134659	8.49306	8.272111
0.1511734	9.942254	1.1118919	7.8962955	8.443338
0.2744193	9.92665	1.1105406	8.53773	8.231268
-0.97119194	7.147035	1.9235303	9.005845	6.086395
0.7012282	11.143206	0.83103347	9.8454275	8.295911
0.96022636	10.192325	0.696726	9.621025	7.085252
1.2813755	10.965754	-0.49855563	9.165624	7.6889644
1.4135624	10.880709	0.5970626	10.37163	6.8493934
-0.72947145	9.74038	0.4792406	6.964714	6.3044252
-1.3503754	9.598774	0.3962477	7.1985717	6.317427
-1.1463383	9.818906	-0.25345546	6.357637	7.413901
-0.7589892	9.618267	0.044177715	7.0850177	9.306744
-0.2895857	8.9131775	0.1886656	7.4630322	10.064785
-0.6898372	9.418006	0.04141482	7.107932	9.633761
0.15322688	9.869531	1.1794848	8.071975	8.40579
0.31333125	9.835115	1.5293684	7.934109	8.824144
-1.1009686	8.680352	1.5983734	7.596387	8.100877
-1.0265722	7.728064	1.9434576	8.612904	6.1080017
-1.1049598	9.081997	1.557469	6.3458233	5.7397065
1.674139	10.697591	0.6344288	9.939757	6.9938126
1.7252243	10.537492	0.85743344	10.1425295	6.844315
-1.2518775	9.502965	0.96499926	5.578686	4.024872
1.7857277	10.439944	0.22736768	9.554145	6.8271976
0.11173798	7.3204665	1.0806335	9.30781	6.0738745
-1.1770073	8.671573	1.6056542	7.6431413	8.134098
2.1410854	10.374143	0.32330042	8.473208	12.863531
0.9933758	9.69449	1.687305	10.811893	9.935504
0.67561144	7.927139	0.86703885	9.313761	6.2711306
-1.1194359	9.929641	-0.2809862	6.1216044	7.4211044
1.8417538	10.844458	-0.29225045	8.962198	6.8725777
-1.2859923	8.563781	1.7413201	7.939721	8.256385
0.8654933	10.225588	0.8812759	9.583649	7.168405
-0.54877985	9.43112	0.489868	6.8576064	5.9632344
-0.5461916	9.421138	0.5675717	6.85584	5.945245
1.3862993	10.213479	0.19088483	8.684191	6.982856
-1.4659799	7.205453	2.3698063	9.649232	5.590961
-0.9704614	8.171081	1.5037175	7.244279	6.4476824
0.7068063	9.681459	-0.5639802	7.8013754	7.7785597
0.13237756	7.276055	1.0515147	9.36422	6.0602984
1.0062665	9.712014	1.6793045	10.810478	9.894579
2.448398	11.003845	0.27133828	11.841501	0.54291224
2.4484122	11.01845	0.27028397	11.851112	0.5557473
2.444182	11.017152	0.2671354	11.840883	0.5593593
2.444434	11.018464	0.2671786	11.842286	0.56036645
2.3630185	10.719958	0.21977155	11.692909	0.26435703
2.4479523	11.023491	0.2692192	11.85121	0.5605474
2.4460862	11.030849	0.2664474	11.849707	0.5682546
2.3903794	10.746413	0.24227789	11.721702	0.28872052
2.393954	10.779868	0.24032012	11.737564	0.32326207
2.3919485	10.753527	0.24370693	11.723789	0.29601622
2.445826	11.020353	0.26843846	11.846973	0.5627026
2.3916042	10.748625	0.2426594	11.722057	0.2890087
2.382235	10.584519	0.26981017	11.621559	0.10482226
2.3844712	11.305667	0.1725394	11.797924	0.86974406
2.3791544	11.322248	0.16658075	11.789855	0.8942064
2.3765824	11.315811	0.16390882	11.783246	0.88141155
2.385338	11.309352	0.17297798	11.798575	0.8773816
2.3773139	11.315625	0.16437262	11.784057	0.8809518
2.3836062	10.600075	0.26552626	11.633436	0.121134385
2.3819237	11.31641	0.16787006	11.793065	0.8810515
2.3794794	11.3172035	0.16624564	11.787673	0.8847933
2.3849351	10.60327	0.26392293	11.636354	0.124648936
2.3848598	10.606389	0.26290056	11.637811	0.12897576
2.3909814	10.608616	0.25610024	11.642151	0.13241184
2.3826783	10.598738	0.2662474	11.630668	0.12218358
2.382449	10.596566	0.2660069	11.630916	0.11658216
2.3829336	10.603913	0.26473832	11.63477	0.12582412
2.3003097	11.452484	0.07039311	11.647899	1.0190384
2.325572	11.41953	0.09822157	11.680123	0.98705214
2.3118055	11.4315605	0.08528279	11.666593	1.0016123
2.3134055	11.430244	0.08669324	11.66884	0.999318
2.3087044	11.426944	0.08778751	11.659174	1.0193179
1.7223387	10.547805	0.45765683	9.288717	4.985856
2.3121996	11.432524	0.085205376	11.667112	1.0015521
2.3113105	11.43288	0.08440656	11.6658	1.0021461
1.7170322	10.544659	0.45729735	9.289178	5.0100183
1.715813	10.545749	0.45622814	9.291334	5.0222263
1.7046471	10.540567	0.45953852	9.28641	5.0457644
1.7215309	10.548404	0.45721996	9.290717	4.9936395
1.7050949	10.532609	0.44199654	9.272099	5.0138245
1.7071036	10.542568	0.45920822	9.289875	5.044384
2.292207	11.463069	0.061689127	11.63727	1.0299762
2.3023481	11.447941	0.07346697	11.651979	1.0156659
2.441467	11.025234	0.26305172	11.844438	0.5663133
0.45882377	10.440111	-0.43414545	6.8487234	6.241546
-1.4284388	9.014533	-0.60121864	8.681038	5.281631
-0.40126866	6.737959	1.802069	9.117137	5.3180776
1.1843605	10.374119	0.6782714	9.08802	6.137122
1.6860213	10.607885	0.4669761	9.402293	6.0003963
1.2536764	9.895515	0.15051013	9.266763	6.7468543
1.5956132	10.201084	-1.2499852	8.828798	7.941438
0.66211826	11.306102	1.0650268	9.894022	8.080915
1.6422325	10.230985	-1.0689625	8.776164	7.8541365
1.6877877	9.484849	0.076520614	10.20235	12.743975
2.0860844	11.354493	-0.8050324	8.215431	9.186157
2.0554614	11.250653	-0.71281475	8.126838	8.948816
2.1792498	11.248598	-0.63539195	7.7521076	9.557324
2.0107338	11.095792	-0.75613916	8.351775	8.953803
2.0101037	11.065537	-0.76565516	8.3727865	8.926373
1.837902	11.295148	-0.5324984	8.350941	9.213219
2.0073678	11.000754	-0.64242095	8.450086	8.663819
2.0400217	11.189899	-0.6217517	8.0777025	8.883288
2.1996129	11.230887	-0.6539202	7.7572446	9.52778
-0.29763067	9.826064	-0.28956133	7.1210723	6.7844195
2.135329	11.089312	0.120563924	8.57279	11.483333
1.9144617	11.438258	-0.51891	7.9950223	9.343716
1.7038738	9.451472	0.07252967	10.189246	12.672018
2.0705702	11.315831	-0.79664695	8.250228	9.109623
2.0227635	11.33922	-0.75100267	8.194105	9.153161
1.371904	11.0072975	-0.40240768	8.293548	9.614726
-0.8796834	7.270772	1.7130742	8.761735	5.7542434
2.027809	11.225137	-0.58060604	8.221845	8.918153
1.8607197	11.243281	-0.6354385	7.909843	9.116465
1.7493901	10.963444	-0.38896382	8.822141	9.762502
1.9768374	11.182041	-0.64375466	7.9239798	8.947526
1.8660479	11.384116	-0.54129	8.009027	9.192703
1.8579535	11.345463	-0.58420897	7.8606243	9.131993
2.0450234	11.218261	-0.69078547	8.063799	8.937489
1.9884928	10.052776	-0.5063829	9.559773	12.570584
-0.8273062	8.816511	1.7047533	7.5111804	7.1503463
-0.7001768	9.39212	0.0016484273	7.066027	9.599848
-0.83090454	9.552816	0.81684285	7.1488714	6.527689
-1.3583194	8.012351	1.7722119	8.246645	6.399822
-0.97357607	8.148947	1.9374489	8.124058	6.300545
0.15664786	10.622127	0.24906634	8.860739	9.927145
-0.82299787	9.73742	-0.47296458	7.633543	7.7309966
1.8549144	10.9250345	-0.4381165	8.668936	7.616311
1.3643179	9.972836	-0.005339785	9.226923	7.0626183
0.61191314	9.14874	1.4684867	10.058862	11.6803875
-1.4990852	7.2804003	2.492454	9.971261	5.5512667
-0.74889696	9.644545	0.012912596	7.051497	9.256877
0.15107799	9.911769	0.9762327	8.124986	9.362097
-1.3703108	9.171996	0.46567237	8.11184	7.6037006
-0.7210438	9.141842	1.8513592	6.5832977	6.6918974
1.5993212	10.241789	-1.229039	8.8401375	7.959697
-0.26724997	7.977781	1.0808755	8.587218	6.1493397
-0.7593028	9.119752	1.8242061	6.636456	6.663026
1.5225003	11.037604	-0.08772448	8.694089	7.6869164
-0.99753565	8.485747	0.44486463	7.3605537	8.602678
1.235536	10.306465	0.44087502	9.170705	5.9678564
-2.5899093	8.322801	1.0217608	8.516529	8.48551
-0.72361237	9.170771	1.8575907	6.591293	6.7455463
-0.96423477	9.213063	1.280058	6.6172986	5.767816
-0.7672054	9.121688	1.7700125	6.655421	6.6275477
-0.71044314	9.117261	1.861544	6.572813	6.6967955
-1.4196322	7.632446	2.0967774	8.369319	6.514164
-0.13366866	9.408548	0.8170059	6.6795173	6.334437
1.0045327	9.685093	1.6997669	10.841007	9.967272
0.9607907	10.105362	-0.09120776	10.532639	13.166335
-1.1519784	9.449535	0.9678196	5.8329754	4.336325
0.43286705	10.791197	1.5628163	10.512586	7.1650147
1.6623234	10.375504	0.56920695	9.549899	6.628714
1.2452044	10.991572	-0.48652315	9.221743	7.6754446
-2.0589023	9.033801	0.5941919	8.443761	7.7349176
-0.14558938	9.467228	-0.86110467	7.2235847	10.329249
1.71195	10.863382	-0.40329906	8.70478	7.40738
-0.86996377	9.169964	1.0266567	6.6220794	4.999923
-0.12962808	9.893853	0.7038839	6.8653493	5.6165767
-0.14427078	9.8879795	0.69417363	6.867518	5.6256676
-0.14071214	9.892212	0.70346016	6.8646264	5.6106105
-0.43761656	9.285538	0.68475926	6.6913843	6.1192245
-0.9300124	7.756177	0.94014025	6.9225783	6.010021
-2.4571142	8.141058	1.7053008	7.3053746	4.780681
-1.1458726	8.545069	0.49529117	8.515661	7.4375696
0.91073847	10.421028	-0.16050202	8.670062	7.1843886
-1.0050391	7.1462255	-1.9890019	9.149137	7.7007127
-1.5138714	7.1749954	2.3571103	9.600331	5.5890174
-0.8636744	11.070886	-1.5996836	7.9993205	9.298081
0.30500665	9.769198	0.21336344	6.577777	6.535858
-0.95679355	7.64616	1.8930093	8.662911	6.088413
-0.88153887	7.1395288	-2.0594525	9.364975	7.7446856
-0.88850814	7.157091	-2.0287952	9.345699	7.7292047
-0.20108286	9.433688	-0.5574182	8.730152	10.474421
-0.37830138	10.272729	-0.28804222	8.70796	11.32769
1.5294983	10.787477	-0.5315999	8.95505	9.262585
-1.1118785	9.851692	-0.29000828	6.2882586	7.487638
-0.047623206	8.81044	0.5295979	7.537953	9.387962
-0.95173705	7.4554815	2.1632848	9.951668	5.487167
-1.296347	8.631837	1.6497387	7.7635446	8.203495
-0.04564204	9.233916	-1.4073087	8.702535	11.049862
-0.31709662	10.063634	-0.59736687	7.433155	13.087219
-2.394031	7.7793894	-1.0546991	9.127482	11.198097
-2.380889	7.7921453	-1.0421298	9.114592	11.199844
0.61125195	9.232633	1.3529382	9.966514	11.629566
0.4299595	10.850954	-0.17625429	9.881954	11.62393
-2.3805385	7.7928863	-1.041371	9.114211	11.199855
-0.06923068	9.154092	-1.5592109	8.724252	11.147272
14.576604	10.554374	-0.8087412	9.986236	7.916798
14.576601	10.554375	-0.80874026	9.986235	7.916797
14.576621	10.554373	-0.80874234	9.986237	7.9167986
1.8496572	10.904411	-0.5724371	8.720904	8.7458
0.044565808	10.544849	0.11172604	8.471949	8.658978
1.0021474	10.423858	0.708225	9.632232	6.6728983
-1.3449696	8.268605	1.655255	6.8002567	7.110426
-1.3269742	8.258291	1.6277754	6.8677597	7.10588
-0.1671693	9.397952	0.670567	6.539532	6.1762953
-0.96948767	10.432256	0.35541198	7.0476384	8.90066
1.0027221	10.453279	-0.38018444	7.5786576	5.722772
0.9972309	10.449316	-0.3765371	7.580612	5.7124643
0.13106363	7.993409	1.3644668	8.940484	6.5269804
1.9196441	10.912753	-0.36124453	9.020554	6.8854103
1.7170742	10.578836	0.4333264	9.37834	6.0133395
-1.04261	8.696853	1.578065	7.5726175	8.085538
1.7394595	10.732276	-0.6543626	8.185539	8.997638
0.3003166	9.771822	0.20312095	6.581052	6.5250463
1.7726232	10.97246	-0.38615492	8.8135	9.740226
1.8387829	10.639256	-0.7302197	8.730049	8.262073
-1.0725304	8.652937	1.6185194	7.59505	8.100599
-1.6263567	7.3122144	2.610264	9.436516	6.0243587
-1.2048825	8.63401	-0.2714124	9.702773	4.951007
1.7492179	10.510757	0.37351993	9.471101	6.3265796
-0.5653324	9.001937	0.2111082	8.217382	5.9131236
-1.0814309	9.80985	-0.42164496	6.288652	7.498588
1.4758074	10.737582	-0.6076637	9.071447	9.557587
-1.1321393	9.404938	-0.4296875	7.0939994	5.373041
-1.5743636	7.2156954	2.5412128	10.203532	5.4767766
-0.65432864	10.798619	-0.7056673	8.540679	9.692358
-0.65907663	10.780768	-0.6929846	8.5314245	9.715553
-1.4583269	9.020548	-0.62668765	8.65774	5.275218
-1.4683284	9.021867	-0.6356777	8.658842	5.2702336
-0.0044712583	9.712143	0.06955492	8.453263	6.708585
1.3183211	10.160416	-0.12002036	8.871384	13.26884
1.3105103	10.156431	-0.11589817	8.878719	13.256434
-0.48382786	8.990408	1.739125	10.081138	8.798111
0.44044277	10.728604	-0.11912113	9.759676	11.516633
-1.6124779	7.3171597	2.6360698	9.712942	5.8962154
1.7133402	10.394336	0.28528392	9.622057	6.6966395
-0.6259818	9.038681	2.6510565	11.967063	10.429778
-1.1587822	8.706563	1.591755	7.682909	8.178996
-1.473686	7.0208597	2.5282984	10.217369	5.4274797
-0.64147234	9.054795	2.6650865	11.980985	10.446093
1.7906709	10.857228	-0.5700562	8.789665	8.694354
0.01530345	10.485479	-0.061673578	8.862974	10.486865
1.1295134	10.789607	-0.5498184	8.767819	8.907003
1.7697203	10.815105	-0.5552848	8.731502	8.488239
0.2868525	10.489108	0.15001887	9.384338	9.788553
-0.11778603	10.522385	-0.106989205	8.841828	10.986595
-0.85198134	8.217703	1.7201855	8.319501	6.3643737
-2.499257	8.1499405	1.7096642	7.281078	4.727073
2.1880069	11.275874	-2.0000737	8.495877	7.1458845
-1.4718251	7.104686	1.8061094	8.845011	6.133731
-0.15306354	10.22672	-0.65646017	7.4622655	13.217707
1.7022135	11.097776	0.33290753	8.747399	11.456716
0.99847186	10.791648	-0.5873835	8.666896	8.893469
-1.2359706	8.59815	-0.2403934	9.7380705	4.950564
2.2463028	11.321603	0.17639183	8.582835	11.440341
-1.0871634	9.8865385	-0.31409532	6.251944	7.4948916
-1.2239714	8.608612	-0.24964125	9.725127	4.952077
-2.383801	7.790325	-1.0416846	9.111799	11.195131
0.81500053	10.234295	-0.25878832	8.033236	12.527558
1.8806099	10.8751745	-0.5829566	8.707301	8.333894
-0.18393198	10.473712	-0.1453961	8.8299	11.102573
-1.6438653	7.308433	2.6347709	9.476288	6.034406
1.8713889	10.871759	-0.5841025	8.7261095	8.390105
2.0151095	10.050913	-0.45751983	9.665443	12.505614
-1.116433	8.571653	1.6067462	7.7962317	8.388061
-0.011996368	9.809973	0.78336036	8.134403	9.613677
0.86534756	10.902783	-0.44194144	8.778252	8.503405
0.84303737	10.2736635	-0.14753991	8.100484	12.489851
0.15096082	7.367347	1.608723	8.907645	5.8846216
1.8651078	10.959703	-0.67767256	7.9427896	9.05072
-0.5289074	8.931203	1.7546852	10.054752	8.786421
-1.173555	8.685671	-0.30534795	9.635893	4.9661064
-0.7500453	10.883199	-0.5424156	8.757499	13.373846
0.09532074	10.088092	0.7548109	8.257583	9.753062
0.038235065	10.063841	0.87526214	7.906737	8.5643
0.33269146	9.387513	1.0335145	9.389589	11.158408
-0.903322	9.494677	-0.5103617	7.2051187	5.6884847
-1.4560292	7.236434	2.4587705	10.000664	5.514319
-1.4875774	7.1557097	1.8511226	8.79871	6.163186
-2.3839393	7.7900224	-1.0415595	9.111773	11.194895
-1.1950349	8.257702	1.7074252	9.529452	9.049437
1.5727916	10.78933	-0.5338367	8.931089	9.190231
1.872154	11.40782	-0.4932656	8.074881	9.272544
2.187474	11.2761545	-1.9984335	8.495916	7.1454844
-2.499178	8.127515	1.7251544	7.25952	4.706643
1.74363	9.742106	-0.5067516	9.975753	12.478598
0.11180394	9.928969	0.8383767	8.2027	9.444222
1.793606	9.987566	-0.42680362	9.682336	12.558634
-0.8525788	10.117347	-0.4524882	7.3761663	8.029583
0.4044429	10.213658	1.3354115	9.495803	7.425402
2.804711	12.074837	0.1192926	8.276704	11.379954
1.437759	10.191442	1.2125354	7.322988	6.6003766
1.5001739	10.486782	0.45664737	9.068688	5.9146442
1.4694185	10.497322	0.5931035	8.879472	6.5092077
-1.4878765	7.126745	2.483501	10.107383	5.46279
-0.15606728	10.289409	-0.65218335	7.6315937	13.13388
-0.23721167	10.277086	-0.7512119	7.4637723	13.308749
2.0044317	10.944055	0.013421075	8.369154	11.386931
1.4016382	11.020972	0.6717204	10.343428	7.0544715
0.44942486	10.717677	1.5156616	10.493369	7.1543026
-0.70254415	12.464236	-0.41319814	-2.1273603	9.3992
-0.7028922	12.4613085	-0.4097618	-2.1271179	9.395802
-0.7028821	12.461307	-0.40976736	-2.1270983	9.395821
-0.7028849	12.461305	-0.40976292	-2.1271029	9.395807
-0.7028736	12.461035	-0.40971327	-2.1259065	9.395725
-0.7028378	12.461184	-0.4100419	-2.1252265	9.396026
-0.70288247	12.461303	-0.40977463	-2.127028	9.395821
-0.70288587	12.461336	-0.40982166	-2.1270297	9.395852
-0.7028858	12.461297	-0.4097813	-2.1270103	9.395821
-0.70288557	12.461301	-0.409783	-2.1270087	9.395825
-0.70288306	12.4613085	-0.4097904	-2.1270082	9.39583
-0.70288146	12.461304	-0.40978202	-2.1269984	9.395824
-1.1662893	8.710532	1.1490874	9.080007	5.824735
0.23179828	10.8696575	0.06299101	9.315098	9.84551
0.08824384	10.882865	0.045876365	9.1571245	10.110716
0.082194366	10.89753	0.05156692	9.176683	10.106287
-0.9930358	9.443286	1.0066229	6.1024814	4.2322516
0.895452	11.034446	1.2468574	10.142176	7.5057216
0.6059633	11.148721	1.3946245	10.233062	7.54737
-1.0740603	8.343116	1.7869223	7.9646177	6.3437247
-0.5403671	10.910072	0.62954825	8.280011	8.783912
-0.689707	9.374788	-0.3096807	7.1309	5.991643
0.095742375	10.926658	0.06392939	9.256586	10.044018
-1.0506223	8.051218	1.4696264	7.254346	6.8514585
1.755699	10.320667	-0.43991938	10.494863	13.17076
0.9960141	9.672683	1.7155069	10.847418	9.946335
-0.30793872	10.789088	0.44042948	8.058104	8.727647
-1.347529	8.787357	1.4969113	7.54643	7.5529633
-1.3861725	6.1468353	2.5361586	10.279541	5.210279
-0.22084598	10.307311	-0.2802427	6.8600926	6.509326
-0.82811	10.077654	-0.40835473	7.0996814	7.6665535
1.366633	10.104207	-0.17600113	8.747034	13.720066
-1.3910165	6.1177297	2.555896	10.280399	5.2097025
-1.4058834	6.138418	2.557216	10.280023	5.203302
-1.3890991	6.1191587	2.5518384	10.283952	5.207783
-1.3917749	6.12129	2.5573614	10.286679	5.205096
-1.3973492	6.136444	2.5529208	10.281151	5.20587
-1.3944888	6.148492	2.5428717	10.275962	5.2099347
-1.3977746	6.1149297	2.5247355	10.30639	5.182414
-1.397788	6.135773	2.5460227	10.281263	5.203686
-1.380286	6.1339893	2.5377297	10.286424	5.2081747
-1.38565	6.131879	2.5377715	10.28895	5.2021666
1.9474994	11.127914	0.2963633	8.561692	11.670455
1.3705583	10.09446	-0.19060527	8.746378	13.733317
0.9662262	9.6737	0.81054527	8.051222	13.034307
0.7999943	9.533189	0.8291895	7.926538	12.937371
0.87985957	9.563983	0.8767829	7.9595895	13.027546
0.92082816	9.589892	0.89180756	7.98518	13.064669
2.0974061	10.365708	0.2939141	8.502285	12.84306
1.7610362	10.47912	0.23793742	8.534967	12.567278
1.7418368	10.423684	0.23857954	8.531411	12.655496
-1.0819776	9.453093	-0.5005666	7.0965133	5.441443
-1.1072859	9.876392	-0.27063686	6.278684	7.4423656
-1.4248763	9.031404	-0.57704747	8.608216	5.320164
-0.36738414	9.40475	0.3840126	6.814823	6.1032577
-1.2774829	8.56507	1.669023	7.8043027	8.204153
-0.9602879	8.618979	1.4699205	9.410967	9.345006
1.5139257	9.929078	-0.46935782	9.839562	12.59529
-0.45673493	8.850927	0.29061002	6.7997456	5.9059033
-0.45324057	8.852726	0.29004666	6.798297	5.9071345
-0.45695946	8.853263	0.2953564	6.8000994	5.90692
-1.4032594	7.3321095	2.430203	9.91058	5.5033197
0.45457408	9.50926	1.0594882	9.433443	11.221697
1.9362656	10.847294	0.14675578	8.445428	11.719856
-1.0937417	9.078462	-0.63102895	8.0571165	7.7209616
-0.9038455	8.942766	-1.2058098	7.9864426	6.756198
0.2834021	9.944477	-0.7899243	6.9454675	5.9134564
-1.6992482	6.6473246	1.8708681	10.435677	4.8024163
1.0408492	10.94162	-0.79113746	6.81001	5.4987645
1.0279638	10.92925	-0.77614707	6.798914	5.484501
-1.1974255	7.1548257	2.4945428	9.963767	5.630691
-1.2174871	7.1516128	2.5028627	9.945041	5.63262
-1.5200878	8.244233	1.1793208	9.348857	5.361312
1.8751451	11.319921	-0.6037537	7.8599405	9.11507
-2.3918707	8.936412	0.6744788	8.622095	7.8676505
2.0676537	10.3834915	0.30069745	8.476073	12.828079
-1.3230863	6.820459	2.4765575	10.173477	5.3978434
0.76619816	9.687769	0.23716456	8.943729	6.635041
0.6982556	9.669545	0.22941098	8.925708	6.568341
-1.178599	9.440328	0.8719947	6.8641376	6.017413
0.7191057	9.643664	0.22223459	8.961824	6.6005545
